Linux 7.2.0-rc5-virtme (virtme-ng) 	07/31/26 	_x86_64_	(12 CPU)

20:13:55     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
20:19:30         4.80   6724.00      1.20      1.20     52.20      0.00      0.00      0.00      0.00      0.00
20:19:35         4.80   6685.60      1.20      1.20     51.80      0.00      0.00      0.00      0.00      0.00
20:19:40         3.20   5324.80      0.80      0.80     41.00      0.00      0.00      0.00      0.00      0.00
20:19:45         2.40   6598.40      0.60      0.60     50.60      0.00      0.00      0.00      0.00      0.00
20:19:50         1.60   4972.80      0.40      0.40     37.40      0.00      0.00      0.00      0.00      0.00
20:19:55         0.80   6600.80      0.20      0.20     50.40      0.00      0.00      0.00      0.00      0.00
20:20:00     90622.40  76786.40  29661.40  22655.80  21643.60  21272.60   1147.80  42742.80      0.00      0.00
20:20:05         1.60   5302.40      0.40      0.40     40.80      0.00      0.00      0.00      0.00      0.00
20:20:10         4.80   6610.40      1.20      1.20     51.20      0.00      0.00      0.00      0.00      0.00
20:20:15         4.00   5271.20      1.00      1.00     41.20      0.00      0.00      0.00      0.00      0.00
20:20:20         4.80   6579.20      1.20      1.20     51.20      0.00      0.00      0.00      0.00      0.00
20:20:25         4.80   5252.00      1.20      1.20     40.80      0.00      0.00      0.00      0.00      0.00
20:20:30         4.80   6555.20      1.20      1.20     50.40      0.00      0.00      0.00      0.00      0.00
20:20:36    131051.71 124596.20  65986.31  32764.26  30756.46 100741.25  96369.96  60534.98      0.00      0.00
20:20:41      8984.80  14126.40   3141.80   2246.20   3533.40  54826.60  49391.20   7183.20      0.00      0.00
20:20:46         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:20:51         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
20:20:56         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:21:01         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:21:06         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:21:11         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
20:21:16         0.80      0.00      0.20      0.20      0.20      0.00      0.00      0.00      0.00      0.00
20:21:21         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
20:21:26         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:21:31         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:21:36         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:21:41         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
20:21:46         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
20:21:51    236654.40 236368.80  59580.00  59169.60  59247.00  95078.40  34667.40 118320.80      0.00      0.00
