Linux 7.2.0-rc5-virtme (virtme-ng) 	08/01/26 	_x86_64_	(12 CPU)

04:39:10     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
04:44:45         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:44:50         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
04:44:55         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:45:00         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:45:05         1.60      0.00      0.40      0.40      0.40      0.00      0.00      0.00      0.00      0.00
04:45:10         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:45:15     88751.20  85268.00  24996.60  22188.00  20709.00  20658.60   1633.00  41236.00      0.00      0.00
04:45:20         0.80   4094.40      0.20      0.20     29.60      0.00      0.00      0.00      0.00      0.00
04:45:25         5.60    506.40      1.40      1.40      4.60      0.00      0.00      0.00      0.00      0.00
04:45:30         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:45:35         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:45:40         5.60      0.00      1.40      1.40      1.40      0.00      0.00      0.00      0.00      0.00
04:45:45         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:45:50    226140.00 222264.80  59552.80  56535.40  55766.20  63273.60  12195.20 111408.60      0.00      0.00
04:45:55    110998.40 114636.80  28517.80  27749.40  28674.80 163256.60 119779.40  57342.60      0.00      0.00
04:46:00         4.00      4.80      1.40      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:46:05         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:46:10         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:46:15         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:46:20         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:46:25         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:46:30         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:46:35         0.80      0.00      0.20      0.20      0.20      0.00      0.00      0.00      0.00      0.00
04:46:40         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:46:45         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:46:50         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:46:55         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:47:00         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:47:05    167687.20 167888.80  42912.80  41923.40  42021.80  59564.20  16692.40  84024.00      0.00      0.00
04:47:10         0.80      0.00      3.40      0.60      0.20      0.00      0.00      0.00      0.00      0.00
04:47:15         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:47:20         4.00      0.00      1.00      1.00      1.00      0.00      0.00      0.00      0.00      0.00
04:47:25         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
04:47:30         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:47:35         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:47:40         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
04:47:45         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:47:50         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:47:55         0.80      0.00      0.20      0.20      0.20      0.00      0.00      0.00      0.00      0.00
04:48:00         4.80      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
04:48:05         2.40      0.00      0.60      0.60      0.60      0.00      0.00      0.00      0.00      0.00
04:48:10         4.79      0.00      1.20      1.20      1.20      0.00      0.00      0.00      0.00      0.00
04:48:15         3.20  11434.40      0.80      0.80     84.40      0.00      0.00      0.00      0.00      0.00
04:48:20         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
04:48:25         3.20      0.00      0.80      0.80      0.80      0.00      0.00      0.00      0.00      0.00
