Linux 7.2.0-rc5-virtme (virtme-ng) 	08/02/26 	_x86_64_	(4 CPU)

08:08:01      %sio-10   %sio-60  %sio-300      %sio   %fio-10   %fio-60  %fio-300      %fio
08:37:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:37:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:16         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
08:38:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:38:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.00
08:39:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:39:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:40:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:41:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:16         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:42:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:41         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:42:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:42:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:42:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:43:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:44:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:45:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:16         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:46:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:46:56         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:47:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:47:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:47:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:48:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:49:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:50:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:31         0.00      0.00      0.00      0.02      0.00      0.00      0.00      0.02
08:51:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:51:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:52:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:21         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:53:26         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:53:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:53:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:53:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:54:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:01         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:55:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:55:31         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:55:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:55:41         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:55:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:55:51         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:55:56         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:56:01         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:56:06         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:56:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:56:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:56:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:56:26         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:56:31         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:56:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:56:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:56:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:56:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:56:56         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:57:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:57:06         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:57:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:57:16         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:57:21         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:57:26         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:57:31         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:57:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:57:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:57:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
08:57:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:57:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:58:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
08:59:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:46         0.00      0.00      0.00      0.05      0.00      0.00      0.00      0.04
09:00:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:00:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:01:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:31         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:36         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:51         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:02:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:03:01         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:03:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:03:11         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:03:16         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:03:21         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:03:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:03:31         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:03:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:03:41         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:03:46         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:03:51         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:03:56         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:04:01         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:04:11         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:16         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:21         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:26         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:31         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:41         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:51         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:04:56         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:01         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:06         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:11         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:16         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:21         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:26         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:31         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:41         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:51         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:05:56         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:01         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:06:11         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:16         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:21         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:26         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:06:31         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:41         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:51         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:06:56         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:07:01         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:07:06         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:07:11         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:07:16         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:07:21         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:07:26         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:07:31         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:07:36         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
09:07:41         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
09:07:46         0.00      0.00      0.00      0.01      0.00      0.00      0.00      0.01
