Linux 7.2.0-rc5-virtme (virtme-ng) 	08/02/26 	_x86_64_	(4 CPU)

22:27:49     pgpgin/s pgpgout/s   fault/s  majflt/s  pgfree/s pgscank/s pgscand/s pgsteal/s  pgprom/s   pgdem/s
22:27:54         0.00      0.00 167852.89      0.00    543.71      0.00      0.00      0.00      0.00      0.00
22:27:59         0.00      0.00      3.20      0.00      0.20      0.00      0.00      0.00      0.00      0.00
22:28:04         0.00      0.00      0.00      0.00      1.60      0.00      0.00      0.00      0.00      0.00
22:28:09         0.00      0.00      0.00      0.00      0.60      0.00      0.00      0.00      0.00      0.00
22:28:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:28:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:28:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:28:29         0.00      0.00      0.00      0.00      0.20      0.00      0.00      0.00      0.00      0.00
22:28:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:28:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:28:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:28:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:28:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:28:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:29:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:54         0.00      0.00 104857.40      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:30:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:31:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:09         0.00      0.00 132126.40      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:14         0.00      0.00  35645.40      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:44         0.00      0.00  41943.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:32:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:33:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:34:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:35:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:36:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:37:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:54         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:38:59         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:04         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:09         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:14         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:19         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:24         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:29         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:34         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:39         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:44         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
22:39:49         0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
